COD_MATRICULA|ALUNO_MATRICULADO_PROX_PERIODO|ALUNO_MATRICULADO|CONDICAO_GERENCIAL|CONDICAO_IMPEDE_RENOVACAO|TIPO_INADIMPLENCIA|RISCO_INADIMPLENCIA|COD_CURSO|COD_TURNO|COD_TIPO_CURSO|CLASSE_PAGANTE_ANT|CLASSE_PAGANTE_ATU|NOVO_FIES|PRV_ANT|PRV_ATU|LATE_COMER|NOM_SITUACAO_ALUNO|NOM_SITUACAO_PERIODO_ANT|VAL_A_PAGAR|VAL_A_PAGAR_PAR|VAL_DIVIDA_MENS|VAL_DIVIDA_TOTAL|FAIXA_DE_DIVIDA|ADIMP_N_REN|CR_PER_ANT|FAIXA_APROVACAO|QTD_ACESSOS_19_2|QTD_ACESSOS_20_1|IND_INDICIO_EVASAO|CLASSIFICACAO_PROP_EVASAO|CLASSIFICACAO_PROP_RENOVACAO|ACEITE_CONTRATO|PASTA_VERMELHA|REQ_AGEND_TRANC|SAFRA
201401219081|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|703.82|0.0|20.0|20.0|SEM DIVIDA|1|5.15|4 - 41% A 60%|41.0|25.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201401335683|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|2196.56|0.0|0.0|0.0|SEM DIVIDA|0|7.64|4 - 41% A 60%|128.0|62.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201401355081|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|0.0|1 - 0%|14.0|9.0|0|00 - Não Escorado|00 - Não Escorado|1|0|0|VETERANO
201401369383|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|879.79|0.0|0.0|328.96|SEM DIVIDA|0|6.6|7 - 100%|144.0|165.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|CALOURO
201401369502|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|29|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|75.1|0.0|0.0|0.0|SEM DIVIDA|1|7.5|7 - 100%|53.0|11.0|0|00 - Não Escorado|00 - Não Escorado|0|0|0|VETERANO
201401369642|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|703.82|0.0|0.0|0.0|SEM DIVIDA|1|6.71|7 - 100%|89.0|57.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201401401521|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|413.48|0.0|0.0|0.0|SEM DIVIDA|0|0.0|1 - 0%|21.0|9.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201401401562|0|0|9 - ALTO PROPENSO|INADIMPLENTE|INADIMPLENTE SEM NEGOCIACAO|MEDIO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|746.9|746.9|500-750|0|5.69|5 - 61% A 80%|207.0|176.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201401401775|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|BAIXO RISCO|1|3|11|PROUNI|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|527.87|0.0|25.0|25.0|SEM DIVIDA|1|2.45|2 - 1% A 20%|32.0|23.0|0|00 - Não Escorado|00 - Não Escorado|1|0|0|VETERANO
201402000383|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|337.79|0.0|0.0|0.0|SEM DIVIDA|0|4.5|3 - 21% A 40%|100.0|90.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201402078935|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|1|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.73|7 - 100%|84.0|81.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201402114265|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4003|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|541.3|0.0|0.0|0.0|SEM DIVIDA|0|4.52|4 - 41% A 60%|60.0|43.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201402159129|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.78|4 - 41% A 60%|50.0|35.0|0|00 - Não Escorado|00 - Não Escorado|1|0|0|VETERANO
201402173172|1|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|1|1|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|156.29|0.0|0.0|0.0|SEM DIVIDA|1|7.31|7 - 100%|196.0|173.0|0|4 - Baixo|1 - Alto|1|0|0|VETERANO
201402188862|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|1|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1074.48|0.0|0.0|0.0|SEM DIVIDA|0|7.59|7 - 100%|100.0|53.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201402205821|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|1|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1271.62|0.0|0.0|0.0|SEM DIVIDA|0|6.47|7 - 100%|184.0|124.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201402266911|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|383.9|0.0|0.0|0.0|SEM DIVIDA|0|0.75|1 - 0%|54.0|49.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201402267169|0|0|7- BAIXO APROVEITAMENTO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|166|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|640.99|0.0|0.0|0.0|SEM DIVIDA|1|3.5|1 - 0%|121.0|39.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201402267185|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|166|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|120.19|0.0|0.0|0.0|SEM DIVIDA|0|6.2|7 - 100%|19.0|31.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201402287127|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|451.08|0.0|0.0|0.0|SEM DIVIDA|0|8.01|7 - 100%|78.0|63.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201402307063|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|ALTO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1554.68|0.0|0.0|237.07|SEM DIVIDA|0|6.26|6 - 81% A 99%|65.0|67.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|CALOURO
201402307081|0|0|8 - BAIXO PROPENSO|INADIMPLENTE|INADIMPLENTE SEM NEGOCIACAO|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|11935.04|11935.04|> 1500|0|5.89|4 - 41% A 60%|19.0|5.0|0|3 - Médio Baixo|4 - Baixo|1|0|0|VETERANO
201402322763|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|558.94|0.0|0.0|0.0|SEM DIVIDA|0|5.99|5 - 61% A 80%|114.0|98.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201402392801|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|1434.25|0.0|0.0|0.0|SEM DIVIDA|0|6.48|7 - 100%|182.0|173.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201402426941|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|885.39|0.0|0.0|0.0|SEM DIVIDA|0|9.62|7 - 100%|114.0|149.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201402483911|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.13|5 - 61% A 80%|46.0|26.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201403029563|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|239.94|0.0|0.0|0.0|SEM DIVIDA|0|6.9|7 - 100%|37.0|38.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201403029581|0|0|7- BAIXO APROVEITAMENTO|INADIMPLENTE|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|2826.72|7380.88|> 1500|0|0.0|1 - 0%|9.0|5.0|0|1 - Alto|4 - Baixo|1|0|0|VETERANO
201403068895|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|513.68|0.0|0.0|0.0|SEM DIVIDA|0|1.3|1 - 0%|58.0|55.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201403069077|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|337.93|0.0|20.0|20.0|SEM DIVIDA|0|7.74|6 - 81% A 99%|157.0|123.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201403069115|0|0|8 - BAIXO PROPENSO|INADIMPLENTE|INADIMPLENTE SEM NEGOCIACAO|BAIXO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|3773.4|3773.4|> 1500|0|7.0|5 - 61% A 80%|41.0|34.0|0|4 - Baixo|4 - Baixo|1|0|0|CALOURO
201403170002|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|BAIXO RISCO|29|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1049.52|0.0|40.0|40.0|SEM DIVIDA|1|8.86|5 - 61% A 80%|53.0|36.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201403181731|0|0|7- BAIXO APROVEITAMENTO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|415.9|0.0|19.19|19.19|SEM DIVIDA|1|1.67|1 - 0%|25.0|9.0|0|3 - Médio Baixo|3 - Médio Baixo|0|0|0|VETERANO
201403187657|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|215.95|0.0|0.0|0.0|SEM DIVIDA|0|7.09|5 - 61% A 80%|245.0|181.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201403232611|0|0|4 - EM ENTURMACAO|GAP ENTURMACAO|ADIMPLENTE|SEM RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|333.25|0.0|0.0|0.0|SEM DIVIDA|1|6.6|7 - 100%|107.0|75.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201403242828|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|206.95|0.0|0.0|0.0|SEM DIVIDA|0|6.56|7 - 100%|48.0|40.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201403265763|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|3210.35|0.0|0.0|0.0|SEM DIVIDA|0|7.66|6 - 81% A 99%|139.0|88.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201403265852|1|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|BAIXO RISCO|207|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|128.98|0.0|0.0|0.0|SEM DIVIDA|1|6.36|5 - 61% A 80%|160.0|110.0|0|00 - Não Escorado|00 - Não Escorado|1|0|0|VETERANO
201403296863|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|MEDIO RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|157.12|0.0|0.0|0.0|SEM DIVIDA|1|9.69|7 - 100%|112.0|95.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201403361304|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|207|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|844.22|0.0|0.0|0.0|SEM DIVIDA|1|5.88|3 - 21% A 40%|30.0|20.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201403372551|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|2286.44|0.0|0.0|0.0|SEM DIVIDA|0|6.82|6 - 81% A 99%|189.0|148.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201403424004|0|0|9 - ALTO PROPENSO|INADIMPLENTE|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|4996.64|8014.28|> 1500|0|6.84|5 - 61% A 80%|56.0|29.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201403424896|0|0|7- BAIXO APROVEITAMENTO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|33.59|0.0|0.0|0.0|SEM DIVIDA|1|0.0|1 - 0%|16.0|3.0|0|00 - Não Escorado|00 - Não Escorado|0|0|0|VETERANO
201404003241|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|1|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1526.25|0.0|0.0|0.0|SEM DIVIDA|0|6.55|4 - 41% A 60%|104.0|92.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201407100165|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|96.2|0.0|0.0|0.0|SEM DIVIDA|1|8.8|7 - 100%|286.0|197.0|0|00 - Não Escorado|00 - Não Escorado|1|0|0|VETERANO
201407100246|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|169.46|0.0|0.0|562.14|SEM DIVIDA|0|10.0|7 - 100%|14.0|8.0|0|00 - Não Escorado|00 - Não Escorado|1|0|0|VETERANO
201407100505|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.89|7 - 100%|54.0|35.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201407100701|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|1|1|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|871.56|0.0|0.0|0.0|SEM DIVIDA|0|6.57|7 - 100%|119.0|98.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201407244281|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.66|7 - 100%|194.0|139.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201408004941|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.54|7 - 100%|78.0|81.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201408045371|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.28|7 - 100%|71.0|69.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201408045389|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|982.24|0.0|0.0|0.0|SEM DIVIDA|0|8.13|5 - 61% A 80%|158.0|88.0|0|2 - Médio Alto|3 - Médio Baixo|1|0|0|VETERANO
201408099691|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4003|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|504.3|0.0|0.0|0.0|SEM DIVIDA|0|5.5|4 - 41% A 60%|45.0|31.0|0|4 - Baixo|2 - Médio Alto|1|0|0|CALOURO
201408133301|1|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO GERADO|ADIMPLENTE|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|7.16|7 - 100%|50.0|32.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201408187698|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE SEM NEGOCIACAO|MEDIO RISCO|29|3|11|FIES|FIES|SIM|0|0|ON TIME COMER|Ativo|Cursado|2791.8|0.0|4709.03|4709.03|SEM DIVIDA|0|7.91|7 - 100%|52.0|38.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201408216973|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.68|7 - 100%|78.0|64.0|0|4 - Baixo|1 - Alto|1|0|0|VETERANO
201408314843|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1263.94|0.0|0.0|0.0|SEM DIVIDA|0|7.73|7 - 100%|39.0|54.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201408348144|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|508.38|0.0|0.0|0.0|SEM DIVIDA|0|6.5|7 - 100%|28.0|29.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201408348251|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|20.0|20.0|SEM DIVIDA|0|7.23|7 - 100%|80.0|62.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201408361558|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|ALTO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|143.75|0.0|0.0|269.9|SEM DIVIDA|0|7.19|7 - 100%|195.0|159.0|0|4 - Baixo|1 - Alto|1|0|0|VETERANO
201408396971|1|0|7- BAIXO APROVEITAMENTO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|51.47|0.0|0.0|0.0|SEM DIVIDA|1|5.5|1 - 0%|26.0|18.0|0|1 - Alto|3 - Médio Baixo|0|0|0|VETERANO
201408399008|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.94|7 - 100%|147.0|141.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201408449234|1|0|3 - PEDIDO DE TRANCAMENTO|PEDIDO DE TRANCAMENTO|ADIMPLENTE|SEM RISCO|4004|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|7.0|7 - 100%|45.0|26.0|1|1 - Alto|3 - Médio Baixo|0|0|1|VETERANO
201408503425|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|ALTO RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|330.59|0.0|0.0|0.0|SEM DIVIDA|0|7.73|7 - 100%|105.0|65.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201409014827|0|0|4 - EM ENTURMACAO|GAP ENTURMACAO|ADIMPLENTE|BAIXO RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|512.94|0.0|0.0|0.0|SEM DIVIDA|1|8.65|7 - 100%|337.0|336.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201409085775|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|50.0|50.0|SEM DIVIDA|0|8.29|7 - 100%|111.0|125.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201409099921|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|656.21|0.0|0.0|0.0|SEM DIVIDA|0|7.33|6 - 81% A 99%|145.0|151.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|CALOURO
201501130072|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|1|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.42|7 - 100%|80.0|102.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201501130188|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|718.03|0.0|0.0|0.0|SEM DIVIDA|0|6.82|7 - 100%|150.0|126.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201501130201|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|20.0|20.0|SEM DIVIDA|0|6.43|6 - 81% A 99%|60.0|57.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201501130307|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|3.45|3 - 21% A 40%|42.0|39.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201501130315|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.52|7 - 100%|45.0|39.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
